#poses	f	isConstant	
0	1545.1	0	
3	1584.68	0	
3	1649.64	0	
4	1663.23	0	
4	1668.27	0	
5	1759.19	0	
5	1738.66	0	
6	1868.8	0	
6	1872.9	0	
6	1877.4	0	
7	1922.59	0	
7	1917.89	0	
7	1913.13	0	
8	1928.97	0	
8	1921.69	0	
9	1934.21	0	
9	1925.01	0	
10	1924.63	0	
10	1920.87	0	
11	1927.99	0	
11	1923.74	0	
12	1927.55	0	
12	1927.46	0	
13	1930.05	0	
